algorithm,run_number,run_duration,iterations,cost
HillClimber,0,0.020007848739624023,,97979
HillClimber,0,0.0025129318237304688,,103433
HillClimber,0,0.002566099166870117,,105917
HillClimber,0,0.0025479793548583984,,107591
HillClimber,0,0.0027348995208740234,,107978
HillClimber,0,0.0025560855865478516,,107978
HillClimber,0,0.0026171207427978516,,107978
HillClimber,0,0.002559185028076172,,107978
HillClimber,0,0.0025620460510253906,,107978
HillClimber,0,0.0025207996368408203,,108140
HillClimber,0,0.002524852752685547,,108140
HillClimber,0,0.002573728561401367,,108140
HillClimber,0,0.0026488304138183594,,108140
HillClimber,0,0.002665996551513672,,108140
HillClimber,0,0.0025038719177246094,,108140
HillClimber,0,0.0026459693908691406,,108140
HillClimber,0,0.002602100372314453,,108140
HillClimber,0,0.00257110595703125,,108140
HillClimber,0,0.0026710033416748047,,108140
HillClimber,0,0.0027010440826416016,,108140
HillClimber,0,0.0026040077209472656,,108140
HillClimber,0,0.0026361942291259766,,108140
HillClimber,0,0.0028374195098876953,,108140
HillClimber,0,0.002671957015991211,,108140
HillClimber,0,0.0025250911712646484,,108140
HillClimber,0,0.002541065216064453,,108140
HillClimber,0,0.002707958221435547,,108140
HillClimber,0,0.0025560855865478516,,108140
HillClimber,0,0.0027060508728027344,,108140
HillClimber,0,0.002663135528564453,,108140
HillClimber,0,0.0026798248291015625,,108140
HillClimber,0,0.0026769638061523438,,108140
HillClimber,0,0.0025920867919921875,,108140
HillClimber,0,0.00261688232421875,,108140
HillClimber,0,0.002619028091430664,,108140
HillClimber,0,0.002665281295776367,,108140
HillClimber,0,0.0025670528411865234,,108140
HillClimber,0,0.0025620460510253906,,108140
HillClimber,0,0.002646923065185547,,108140
HillClimber,0,0.0026311874389648438,,108140
HillClimber,0,0.0026769638061523438,,108140
HillClimber,0,0.0027141571044921875,,108140
HillClimber,0,0.0026581287384033203,,108140
HillClimber,0,0.0026760101318359375,,108140
HillClimber,0,0.0026929378509521484,,108140
HillClimber,0,0.0026121139526367188,,108140
HillClimber,0,0.0025658607482910156,,108140
HillClimber,0,0.0026900768280029297,,108140
HillClimber,0,0.0025861263275146484,,108140
HillClimber,0,0.0026307106018066406,,108140
HillClimber,0,0.0025870800018310547,,108140
HillClimber,0,0.002750873565673828,,108140
HillClimber,0,0.0025107860565185547,,108140
HillClimber,0,0.0024938583374023438,,108140
HillClimber,0,0.0024871826171875,,108140
HillClimber,0,0.0026521682739257812,,108140
HillClimber,0,0.0026628971099853516,,108140
HillClimber,0,0.002524137496948242,,108140
HillClimber,0,0.0026650428771972656,,108140
HillClimber,0,0.002669095993041992,,108140
HillClimber,0,0.0026366710662841797,,108140
HillClimber,0,0.0025327205657958984,,108140
HillClimber,0,0.0026111602783203125,,108140
HillClimber,0,0.0026237964630126953,,108140
HillClimber,0,0.002721071243286133,,108140
HillClimber,0,0.0026259422302246094,,108140
HillClimber,0,0.002541780471801758,,108140
HillClimber,0,0.0026369094848632812,,108140
HillClimber,0,0.0025548934936523438,,108140
HillClimber,0,0.002553224563598633,,108140
HillClimber,0,0.0026090145111083984,,108140
HillClimber,0,0.002808094024658203,,108140
HillClimber,0,0.0026450157165527344,,108140
HillClimber,0,0.002622842788696289,,108140
HillClimber,0,0.0026369094848632812,,108140
HillClimber,0,0.002531766891479492,,108140
HillClimber,0,0.002686023712158203,,108140
HillClimber,0,0.0026938915252685547,,108140
HillClimber,0,0.0026297569274902344,,108140
HillClimber,0,0.0025157928466796875,,108140
HillClimber,0,0.0027360916137695312,,108140
HillClimber,0,0.0023021697998046875,,108140
HillClimber,0,0.002342700958251953,,108140
HillClimber,0,0.0026488304138183594,,108140
HillClimber,0,0.0026078224182128906,,108140
HillClimber,0,0.0026230812072753906,,108140
HillClimber,0,0.0025289058685302734,,108140
HillClimber,0,0.002557039260864258,,108140
HillClimber,0,0.002605915069580078,,108140
HillClimber,0,0.002486705780029297,,108140
HillClimber,0,0.0025658607482910156,,108140
HillClimber,0,0.0026559829711914062,,108140
HillClimber,0,0.0026187896728515625,,108140
HillClimber,0,0.002485990524291992,,108140
HillClimber,0,0.002755880355834961,,108140
HillClimber,0,0.002618074417114258,,108140
HillClimber,0,0.002660036087036133,,108140
HillClimber,0,0.0025882720947265625,,108140
HillClimber,0,0.002565145492553711,,108140
HillClimber,0,0.0025980472564697266,,108140
HillClimber,0,0.002644062042236328,,108140
HillClimber,0,0.0026710033416748047,,108140
HillClimber,0,0.0026302337646484375,,108140
HillClimber,0,0.0027539730072021484,,108140
HillClimber,0,0.002608060836791992,,108140
HillClimber,0,0.0025930404663085938,,108140
HillClimber,0,0.002611875534057617,,108140
HillClimber,0,0.002537965774536133,,108140
HillClimber,0,0.00255584716796875,,108140
HillClimber,0,0.002627134323120117,,108140
HillClimber,0,0.002588033676147461,,108140
HillClimber,0,0.002544879913330078,,108140
HillClimber,0,0.0026319026947021484,,108140
HillClimber,0,0.002599954605102539,,108140
HillClimber,0,0.002552032470703125,,108140
HillClimber,0,0.002602100372314453,,108140
HillClimber,0,0.002563953399658203,,108140
HillClimber,0,0.002627849578857422,,108140
HillClimber,0,0.0026450157165527344,,108140
HillClimber,0,0.002532958984375,,108140
HillClimber,0,0.0025243759155273438,,108140
HillClimber,0,0.0025780200958251953,,108140
HillClimber,0,0.002707958221435547,,108140
HillClimber,0,0.002611875534057617,,108140
HillClimber,0,0.002640962600708008,,108140
HillClimber,0,0.0026841163635253906,,108140
HillClimber,0,0.002666950225830078,,108140
HillClimber,0,0.0025789737701416016,,108140
HillClimber,0,0.0025217533111572266,,108140
HillClimber,0,0.0025169849395751953,,108140
HillClimber,0,0.002602100372314453,,108140
HillClimber,0,0.0025038719177246094,,108140
HillClimber,0,0.0025968551635742188,,108140
HillClimber,0,0.002649068832397461,,108140
HillClimber,0,0.0025458335876464844,,108140
HillClimber,0,0.002553701400756836,,108140
HillClimber,0,0.002605915069580078,,108140
HillClimber,0,0.0026438236236572266,,108140
HillClimber,0,0.0026319026947021484,,108140
HillClimber,0,0.002607107162475586,,108140
HillClimber,0,0.0025620460510253906,,108140
HillClimber,0,0.0025472640991210938,,108140
HillClimber,0,0.002537965774536133,,108140
HillClimber,0,0.002541780471801758,,108140
HillClimber,0,0.0025260448455810547,,108140
HillClimber,0,0.0025663375854492188,,108140
HillClimber,0,0.0026421546936035156,,108140
HillClimber,0,0.0025551319122314453,,108140
HillClimber,0,0.0026340484619140625,,108140
HillClimber,0,0.0025370121002197266,,108140
HillClimber,0,0.0025632381439208984,,108140
HillClimber,0,0.002618074417114258,,108140
HillClimber,0,0.0026581287384033203,,108140
HillClimber,0,0.0026140213012695312,,108140
HillClimber,0,0.002611875534057617,,108140
HillClimber,0,0.002516031265258789,,108140
HillClimber,0,0.0025191307067871094,,108140
HillClimber,0,0.0026290416717529297,,108140
HillClimber,0,0.002705812454223633,,108140
HillClimber,0,0.0025637149810791016,,108140
HillClimber,0,0.0025949478149414062,,108140
HillClimber,0,0.002585172653198242,,108140
HillClimber,0,0.0026061534881591797,,108140
HillClimber,0,0.0026509761810302734,,108140
HillClimber,0,0.002537965774536133,,108140
HillClimber,0,0.002518892288208008,,108140
HillClimber,0,0.002686023712158203,,108140
HillClimber,0,0.0025877952575683594,,108140
HillClimber,0,0.0026438236236572266,,108140
HillClimber,0,0.0026149749755859375,,108140
HillClimber,0,0.0024940967559814453,,108140
HillClimber,0,0.0026807785034179688,,108140
HillClimber,0,0.002540111541748047,,108140
HillClimber,0,0.0026421546936035156,,108140
HillClimber,0,0.002502918243408203,,108140
HillClimber,0,0.002763032913208008,,108140
HillClimber,0,0.002640962600708008,,108140
HillClimber,0,0.0026230812072753906,,108140
HillClimber,0,0.0026688575744628906,,108140
HillClimber,0,0.0026712417602539062,,108140
HillClimber,0,0.002588033676147461,,108140
HillClimber,0,0.0025839805603027344,,108140
HillClimber,0,0.0026450157165527344,,108140
HillClimber,0,0.0026559829711914062,,108140
HillClimber,0,0.002615213394165039,,108140
HillClimber,0,0.0025072097778320312,,108140
HillClimber,0,0.002462148666381836,,108140
HillClimber,0,0.0026578903198242188,,108140
HillClimber,0,0.0025522708892822266,,108140
HillClimber,0,0.0025110244750976562,,108140
HillClimber,0,0.0025658607482910156,,108140
HillClimber,0,0.002680063247680664,,108140
HillClimber,0,0.0025551319122314453,,108140
HillClimber,0,0.0026450157165527344,,108140
HillClimber,0,0.002628803253173828,,108140
HillClimber,0,0.002763032913208008,,108140
HillClimber,0,0.0025370121002197266,,108140
HillClimber,0,0.0026018619537353516,,108140
HillClimber,0,0.002577066421508789,,108140
HillClimber,0,0.002624034881591797,,108140
HillClimber,0,0.0026421546936035156,,108140
HillClimber,0,0.002650737762451172,,108140
HillClimber,0,0.0025970935821533203,,108140
HillClimber,0,0.0025949478149414062,,108140
HillClimber,0,0.002655029296875,,108140
HillClimber,0,0.0026769638061523438,,108140
HillClimber,0,0.002663135528564453,,108140
HillClimber,0,0.002582073211669922,,108140
HillClimber,0,0.0024881362915039062,,108140
HillClimber,0,0.0026650428771972656,,108140
HillClimber,0,0.0025811195373535156,,108140
HillClimber,0,0.002668142318725586,,108140
HillClimber,0,0.0026769638061523438,,108140
HillClimber,0,0.0027070045471191406,,108140
HillClimber,0,0.002599000930786133,,108140
HillClimber,0,0.002595663070678711,,108140
HillClimber,0,0.0025959014892578125,,108140
HillClimber,0,0.0026710033416748047,,108140
HillClimber,0,0.002597808837890625,,108140
HillClimber,0,0.0025970935821533203,,108140
HillClimber,0,0.0026922225952148438,,108140
HillClimber,0,0.0026710033416748047,,108140
HillClimber,0,0.0026280879974365234,,108140
HillClimber,0,0.0026540756225585938,,108140
HillClimber,0,0.002607107162475586,,108140
HillClimber,0,0.0025479793548583984,,108140
HillClimber,0,0.0026102066040039062,,108140
HillClimber,0,0.0025992393493652344,,108140
HillClimber,0,0.0025391578674316406,,108140
HillClimber,0,0.002621889114379883,,108140
HillClimber,0,0.002543210983276367,,108140
HillClimber,0,0.0026082992553710938,,108140
HillClimber,0,0.0025930404663085938,,108140
HillClimber,0,0.002526998519897461,,108140
HillClimber,0,0.0026895999908447266,,108140
HillClimber,0,0.0025310516357421875,,108140
HillClimber,0,0.0025739669799804688,,108140
HillClimber,0,0.002469778060913086,,108140
