algorithm,run_number,run_duration,iterations,cost
Baseline,0,8.079192876815796,,49444
Baseline,0,10.046138048171997,,47023
Baseline,0,1.2255840301513672,,48436
Baseline,0,3.6739749908447266,,49894
Baseline,0,11.279074907302856,,47545
Baseline,0,4.468226671218872,,49390
Baseline,0,1.3642151355743408,,50029
Baseline,0,14.874399900436401,,47284
Baseline,0,14.282863140106201,,47770
Baseline,0,1.7936508655548096,,47968
Baseline,0,12.941625118255615,,49057
Baseline,0,7.910506963729858,,50173
Baseline,0,0.8345189094543457,,48472
Baseline,0,8.120237827301025,,48940
Baseline,0,3.682149887084961,,48490
Baseline,0,1.7505736351013184,,48238
Baseline,0,5.359128952026367,,48454
Baseline,0,4.615657806396484,,47554
Baseline,0,1.593616008758545,,48040
Baseline,0,1.2732231616973877,,48481
Baseline,0,1.0865809917449951,,49165
Baseline,0,19.85055375099182,,48823
Baseline,0,2.4946720600128174,,47248
Baseline,0,11.836481094360352,,47509
Baseline,0,4.384050130844116,,48184
Baseline,0,3.790464162826538,,47203
Baseline,0,3.138274669647217,,47068
Baseline,0,0.2553870677947998,,48769
Baseline,0,8.528252840042114,,49012
Baseline,0,6.375507116317749,,49309
Baseline,0,8.918097019195557,,49867
Baseline,0,10.536349296569824,,48490
Baseline,0,0.37295985221862793,,48139
Baseline,0,12.78565502166748,,47932
Baseline,0,4.727773904800415,,46411
Baseline,0,2.1001930236816406,,51010
Baseline,0,0.7289652824401855,,48733
Baseline,0,2.976515054702759,,47635
Baseline,0,3.8278000354766846,,49525
Baseline,0,8.338618993759155,,47995
Baseline,0,3.4781291484832764,,46717
Baseline,0,1.074512243270874,,47653
Baseline,0,8.426353931427002,,47644
Baseline,0,1.072659969329834,,47680
Baseline,0,4.5694568157196045,,47095
Baseline,0,0.5144393444061279,,49939
Baseline,0,11.884434938430786,,49606
Baseline,0,6.885500192642212,,47581
Baseline,0,0.8839848041534424,,48445
Baseline,0,4.053534030914307,,46024
Baseline,0,15.273024082183838,,48463
Baseline,0,6.572176933288574,,48301
Baseline,0,4.006947040557861,,48769
Baseline,0,3.446995973587036,,50011
Baseline,0,3.5811126232147217,,50182
Baseline,0,0.19794678688049316,,46510
Baseline,0,0.4271700382232666,,48814
Baseline,0,7.948193073272705,,48472
Baseline,0,1.3286387920379639,,48292
Baseline,0,1.9106619358062744,,48751
Baseline,0,0.1542811393737793,,48400
Baseline,0,0.3040618896484375,,45961
Baseline,0,1.5455090999603271,,47104
Baseline,0,5.2346351146698,,49048
Baseline,0,0.7112030982971191,,49660
Baseline,0,0.692039966583252,,48382
Baseline,0,10.83240008354187,,48994
Baseline,0,4.412646055221558,,48436
Baseline,0,0.0067408084869384766,,49264
Baseline,0,0.4409301280975342,,47653
Baseline,0,3.98773193359375,,48877
Baseline,0,4.6807427406311035,,48589
Baseline,0,0.28491878509521484,,47419
Baseline,0,2.126796007156372,,48535
Baseline,0,1.0960052013397217,,47932
Baseline,0,1.0825302600860596,,49408
Baseline,0,0.1709439754486084,,47815
Baseline,0,3.4563260078430176,,47473
Baseline,0,14.061269998550415,,48967
Baseline,0,0.21230578422546387,,49579
Baseline,0,0.45857930183410645,,48958
Baseline,0,7.772109031677246,,47653
Baseline,0,1.1350140571594238,,47842
Baseline,0,4.286545991897583,,47779
Baseline,0,5.4619410037994385,,46465
Baseline,0,14.159820079803467,,46636
Baseline,0,9.236346960067749,,46726
Baseline,0,1.5863301753997803,,48427
Baseline,0,4.747734069824219,,50425
Baseline,0,2.4433300495147705,,47194
Baseline,0,4.365613222122192,,50164
Baseline,0,2.263432025909424,,48157
Baseline,0,17.232140064239502,,48346
Baseline,0,10.368601083755493,,47869
Baseline,0,18.034483909606934,,47716
Baseline,0,3.6467628479003906,,49786
Baseline,0,3.4028842449188232,,47365
Baseline,0,4.987931728363037,,46672
Baseline,0,9.599018812179565,,48922
Baseline,0,0.20570802688598633,,48679
Baseline,0,2.3180298805236816,,49624
Baseline,0,0.8924329280853271,,50047
Baseline,0,5.395275831222534,,48508
Baseline,0,0.5383169651031494,,49156
Baseline,0,1.462993860244751,,48049
Baseline,0,3.6846799850463867,,48310
Baseline,0,2.2294771671295166,,48553
Baseline,0,2.8064610958099365,,46726
Baseline,0,0.8259909152984619,,47401
Baseline,0,0.46868419647216797,,48508
Baseline,0,7.192692995071411,,48823
Baseline,0,0.39832592010498047,,49039
Baseline,0,8.915361881256104,,48940
Baseline,0,8.440806865692139,,48535
Baseline,0,10.37821912765503,,50236
Baseline,0,5.999714136123657,,48850
Baseline,0,13.020083904266357,,47365
Baseline,0,0.3153369426727295,,47050
Baseline,0,5.544167995452881,,48814
Baseline,0,3.692862033843994,,48400
Baseline,0,0.5972421169281006,,50281
Baseline,0,7.098716735839844,,48868
Baseline,0,2.0589029788970947,,50236
Baseline,0,1.747070074081421,,48931
Baseline,0,1.2570490837097168,,49003
Baseline,0,15.388418674468994,,47932
Baseline,0,2.2668612003326416,,48778
Baseline,0,26.62056589126587,,47329
Baseline,0,0.6061267852783203,,47833
Baseline,0,0.047562360763549805,,47356
Baseline,0,4.871708869934082,,47941
Baseline,0,0.440418004989624,,46609
Baseline,0,0.5280439853668213,,47536
Baseline,0,0.3231501579284668,,48904
Baseline,0,2.1519711017608643,,50326
Baseline,0,5.119713068008423,,47635
Baseline,0,1.070329189300537,,48256
Baseline,0,5.116121053695679,,47536
Baseline,0,3.055604934692383,,48940
Baseline,0,11.859172821044922,,48256
Baseline,0,0.2810859680175781,,46330
Baseline,0,4.827699899673462,,47905
Baseline,0,3.362272024154663,,47005
Baseline,0,10.174559116363525,,48382
Baseline,0,2.7471818923950195,,48283
Baseline,0,1.1475551128387451,,47824
Baseline,0,3.9019389152526855,,48040
Baseline,0,15.15745496749878,,47797
Baseline,0,0.8234970569610596,,49408
Baseline,0,6.135357141494751,,48472
Baseline,0,1.3228001594543457,,47779
Baseline,0,5.630872964859009,,48085
Baseline,0,12.827051877975464,,49183
Baseline,0,13.098439931869507,,47788
Baseline,0,0.4749259948730469,,48769
Baseline,0,0.39101433753967285,,49804
Baseline,0,11.571815013885498,,47824
Baseline,0,3.3198111057281494,,46870
Baseline,0,14.577315092086792,,49363
Baseline,0,2.3378922939300537,,48454
Baseline,0,6.535806894302368,,47320
Baseline,0,10.098634958267212,,46348
Baseline,0,2.018883228302002,,49426
Baseline,0,4.078747987747192,,50389
Baseline,0,20.447252988815308,,47995
Baseline,0,19.965927124023438,,49435
Baseline,0,1.222618818283081,,48481
Baseline,0,2.8392128944396973,,48526
Baseline,0,8.134588956832886,,49921
Baseline,0,9.085124969482422,,50146
Baseline,0,0.9186186790466309,,47374
Baseline,0,2.46034574508667,,47608
Baseline,0,1.1394548416137695,,48994
Baseline,0,6.734762907028198,,50227
Baseline,0,0.5868527889251709,,49624
Baseline,0,7.276754856109619,,50038
Baseline,0,9.990238904953003,,48049
Baseline,0,5.743983745574951,,47824
Baseline,0,1.6835567951202393,,45880
Baseline,0,2.2603976726531982,,46762
Baseline,0,2.8248047828674316,,49066
Baseline,0,4.666982173919678,,48175
Baseline,0,0.7030971050262451,,48256
Baseline,0,7.46320915222168,,49183
Baseline,0,0.8740718364715576,,48337
Baseline,0,1.6593220233917236,,46924
Baseline,0,11.141264915466309,,47239
Baseline,0,1.6156229972839355,,49660
Baseline,0,1.1899137496948242,,48841
Baseline,0,5.334223747253418,,48391
Baseline,0,0.6459567546844482,,47662
Baseline,0,1.8320729732513428,,50560
Baseline,0,0.5838179588317871,,47077
Baseline,0,1.3356032371520996,,48751
Baseline,0,3.7758872509002686,,48148
Baseline,0,0.4446680545806885,,49462
Baseline,0,6.456985235214233,,47248
Baseline,0,5.528666973114014,,48193
Baseline,0,0.4001028537750244,,46771
Baseline,0,1.6174781322479248,,48922
Baseline,0,2.480999231338501,,49903
Baseline,0,0.2548682689666748,,48067
Baseline,0,5.013304948806763,,50002
Baseline,0,0.12063002586364746,,48571
Baseline,0,4.603103876113892,,50326
Baseline,0,2.019798994064331,,49948
Baseline,0,10.192184686660767,,48787
Baseline,0,7.931658983230591,,48589
Baseline,0,13.618497133255005,,49489
Baseline,0,1.6290061473846436,,50515
Baseline,0,2.478512763977051,,48553
Baseline,0,5.851503849029541,,49453
Baseline,0,4.583696126937866,,47851
Baseline,0,12.768425941467285,,48922
Baseline,0,8.859210968017578,,49264
Baseline,0,8.117390871047974,,48022
Baseline,0,1.4822230339050293,,49219
Baseline,0,15.80927324295044,,46681
Baseline,0,0.32358503341674805,,47563
Baseline,0,4.355420827865601,,48193
Baseline,0,2.096766948699951,,49561
Baseline,0,3.326442241668701,,48337
Baseline,0,4.561128854751587,,49246
Baseline,0,5.6156439781188965,,50200
Baseline,0,6.8609459400177,,47824
Baseline,0,1.4385271072387695,,46312
Baseline,0,11.92602014541626,,47734
Baseline,0,3.8330750465393066,,49336
Baseline,0,4.444632053375244,,48535
Baseline,0,18.379176378250122,,49498
Baseline,0,3.0823519229888916,,47167
Baseline,0,5.309618949890137,,48580
Baseline,0,2.478445053100586,,48490
Baseline,0,0.2873871326446533,,48247
Baseline,0,6.106247901916504,,47860
Baseline,0,1.1414000988006592,,49453
Baseline,0,1.6719751358032227,,46960
Baseline,0,3.1605288982391357,,48004
Baseline,0,2.8607442378997803,,50083
Baseline,0,0.6006100177764893,,46951
Baseline,0,4.052447080612183,,49237
Baseline,0,0.38787293434143066,,47986
Baseline,0,3.1389870643615723,,47743
Baseline,0,15.705685138702393,,47554
Baseline,0,1.2114460468292236,,48409
Baseline,0,5.049116134643555,,47302
Baseline,0,5.169359922409058,,50011
Baseline,0,19.184077978134155,,48607
Baseline,0,0.5482327938079834,,50056
Baseline,0,0.9231610298156738,,48076
Baseline,0,2.8585009574890137,,47662
Baseline,0,1.95570707321167,,48301
Baseline,0,2.822941303253174,,48436
Baseline,0,3.2043099403381348,,48598
Baseline,0,7.590188980102539,,48175
Baseline,0,1.2149081230163574,,50362
Baseline,0,14.145256042480469,,47914
Baseline,0,1.3983399868011475,,47311
Baseline,0,21.214470863342285,,49768
Baseline,0,1.9968852996826172,,48643
Baseline,0,2.6337270736694336,,48661
Baseline,0,0.13270807266235352,,47545
Baseline,0,0.32149815559387207,,46069
Baseline,0,3.714651346206665,,49534
Baseline,0,4.153786897659302,,47725
Baseline,0,3.3349609375,,48130
Baseline,0,7.125009059906006,,49201
Baseline,0,0.41092991828918457,,48580
Baseline,0,2.9717578887939453,,49228
Baseline,0,2.7412822246551514,,45934
Baseline,0,3.706488847732544,,49228
Baseline,0,3.305850028991699,,49282
Baseline,0,0.5572800636291504,,49489
Baseline,0,3.003950834274292,,48805
Baseline,0,4.506741046905518,,46897
Baseline,0,1.7142879962921143,,49930
Baseline,0,1.1450269222259521,,48256
Baseline,0,5.394267797470093,,46384
Baseline,0,0.010740995407104492,,49156
Baseline,0,7.968745231628418,,49642
Baseline,0,1.9971249103546143,,47068
Baseline,0,1.9912080764770508,,47734
Baseline,0,2.7046220302581787,,49048
Baseline,0,1.0196959972381592,,48589
Baseline,0,16.833084106445312,,45961
Baseline,0,0.19356966018676758,,48274
Baseline,0,6.28062105178833,,48418
Baseline,0,9.069231033325195,,47014
Baseline,0,2.2130837440490723,,48697
Baseline,0,9.51403284072876,,46807
Baseline,0,5.5132129192352295,,48760
Baseline,0,21.47081995010376,,49390
Baseline,0,11.97810673713684,,48625
Baseline,0,19.142770051956177,,47221
Baseline,0,4.4198219776153564,,48859
Baseline,0,17.17403292655945,,48724
Baseline,0,0.667017936706543,,50344
Baseline,0,2.910410165786743,,48688
Baseline,0,2.230992078781128,,49642
Baseline,0,0.14811992645263672,,47806
Baseline,0,0.9800310134887695,,46771
Baseline,0,0.7199869155883789,,48589
Baseline,0,5.760914087295532,,47095
Baseline,0,9.786900997161865,,49543
Baseline,0,10.10748815536499,,49030
Baseline,0,11.093430995941162,,48553
Baseline,0,5.018004894256592,,49075
Baseline,0,4.109262943267822,,47257
Baseline,0,3.1775920391082764,,50452
Baseline,0,1.6591851711273193,,48517
Baseline,0,1.5190739631652832,,48625
Baseline,0,9.057342052459717,,47221
Baseline,0,12.318034887313843,,48544
Baseline,0,0.5280218124389648,,49039
Baseline,0,1.4663429260253906,,46582
Baseline,0,3.330029249191284,,48904
Baseline,0,2.881690740585327,,47536
Baseline,0,2.0590009689331055,,47473
Baseline,0,2.96801495552063,,50236
Baseline,0,9.032484292984009,,48796
Baseline,0,1.6442599296569824,,48040
Baseline,0,14.285044193267822,,49867
Baseline,0,10.35225510597229,,48040
Baseline,0,3.623602867126465,,47977
Baseline,0,6.496365785598755,,49003
Baseline,0,4.320027112960815,,48445
Baseline,0,0.9173197746276855,,49750
Baseline,0,1.9473512172698975,,49831
Baseline,0,2.1024529933929443,,49453
Baseline,0,2.381434917449951,,46537
Baseline,0,0.33235692977905273,,49156
Baseline,0,2.0732498168945312,,48301
Baseline,0,14.043975830078125,,49246
Baseline,0,0.037075042724609375,,50731
Baseline,0,2.9161760807037354,,47185
Baseline,0,2.690863847732544,,47986
Baseline,0,0.31684422492980957,,49273
Baseline,0,3.5888781547546387,,47401
Baseline,0,2.443230152130127,,48832
Baseline,0,25.508748054504395,,50128
Baseline,0,3.5087318420410156,,50272
Baseline,0,0.8876688480377197,,48976
Baseline,0,1.04899001121521,,47257
Baseline,0,2.8439218997955322,,49084
Baseline,0,8.500999927520752,,48616
Baseline,0,0.04412698745727539,,48472
Baseline,0,2.104552745819092,,48391
Baseline,0,6.769829034805298,,47563
Baseline,0,0.08190774917602539,,48598
Baseline,0,11.213341236114502,,48202
Baseline,0,0.9464139938354492,,50650
Baseline,0,2.9340338706970215,,47932
Baseline,0,15.404005765914917,,50605
Baseline,0,6.941049098968506,,47824
Baseline,0,15.549947023391724,,48562
Baseline,0,1.8059110641479492,,49588
Baseline,0,1.4125211238861084,,47968
Baseline,0,0.478557825088501,,49066
Baseline,0,3.400426149368286,,50065
Baseline,0,1.7692739963531494,,47563
Baseline,0,1.4606897830963135,,47167
Baseline,0,7.29395604133606,,51019
Baseline,0,10.198230028152466,,49354
Baseline,0,2.89401912689209,,49822
Baseline,0,0.3294038772583008,,49813
